created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Wed Jul 26 18:36:19 +0000 2023;1684271446862839808;"Former US Intelligence Agent David Grusch says the government is in possession of UFOs and non human biologics.  @KFCBarstool @KFCradio https://t.co/OahYiSIk5r";5;40;64;567;en;22637974;1684271446862839808;barstoolsports;https://twitter.com/barstoolsports/status/1684271446862839808
Wed Jul 26 18:36:15 +0000 2023;1684271429548662791;"Rep. Jared Moskowitz says the HOC is working to have David Grusch provide them with the classified information he provided to the Intelligence Community Inspector General (ICIG).  Grusch told the ICIG the locations of UFO craft of non-human origin in U.S. possession.  #ufotwitter https://t.co/ZICBT3ozT3";13;42;366;1475;en;1408270506894188545;1684271429548662791;UAPJames;https://twitter.com/UAPJames/status/1684271429548662791
Wed Jul 26 18:32:21 +0000 2023;1684270446789681157;"My take on the #UFOHearings: David Grusch is such a policy nerd—the type of person I work with every day—that I completely believe him. Man was out here citing USC titles and subsections. The way he protected national defense information, respected the process, and cited law...";8;43;91;1101;en;17226347;1684270446789681157;ajduggins;https://twitter.com/ajduggins/status/1684270446789681157
Wed Jul 26 18:31:05 +0000 2023;1684270130208075776;"Former US Intelligence Agent David Grusch confirms under oath that aliens exist.  The aliens:   https://t.co/DkzECgduul";0;13;16;145;en;2813313848;1684270130208075776;chhlss;https://twitter.com/chhlss/status/1684270130208075776
Wed Jul 26 18:30:14 +0000 2023;1684269916071895047;"🧵After @Debriefmedia -along with @lesliekean and @ralphblu- were criticized by some pundits and media outlets for being willing to first publish David Grusch's claims, following today's hearings and testimony under oath... https://t.co/7C9Y0J9gP5";2;8;46;277;en;783206614207782912;1684269916071895047;LtTimMcMillan;https://twitter.com/LtTimMcMillan/status/1684269916071895047
Wed Jul 26 18:11:01 +0000 2023;1684265076704804876;""Non-Human, Alien Bodies" have been found at UFO crash sites and have been confirmed under oath by former US intelligence agent David Grusch.   #DavidGrusch #Grusch #UAP #UAPs #UFO #UFOX #UFOTwitter #UFOs #UFOHearing #UFOHearings #UAPHearing #UAPHearings https://t.co/MFGo6f6nrr";163;94;281;1047;en;1346239971758403587;1684265076704804876;LifeandFortune;https://twitter.com/LifeandFortune/status/1684265076704804876
Wed Jul 26 18:09:45 +0000 2023;1684264760764661768;"NEWS 🚨: Former US intelligence official David Grusch claims under oath that aliens exist and that the US government is in possession of UFOs and non-human bodies. #UFO #Aliens #space https://t.co/TKGrp14Uq7";94;168;116;335;en;1552691979943055361;1684264760764661768;TheCosmosBook;https://twitter.com/TheCosmosBook/status/1684264760764661768
Wed Jul 26 18:07:10 +0000 2023;1684264108957237270;"Former US Intelligence agent David Grusch confirmed under oath that the man known as Jeremy Elbertson is in fact an extra terrerstrial being and has been housed on Earth for over 400 years. https://t.co/sy5lJZ4tCo";7;25;841;9795;en;1158203976157806599;1684264108957237270;JermSansContext;https://twitter.com/JermSansContext/status/1684264108957237270
Wed Jul 26 18:03:47 +0000 2023;1684263257530408960;"UFO Whistleblower David Grusch confirms 'non-human biologics' have been recovered, @blackvaultcom joins @JessicaLBurbank and @robbysoave to discuss the #UFOHearings : https://t.co/6gUMaIFUrk";4;15;19;140;en;995478067597496322;1684263257530408960;RisingTheHill;https://twitter.com/RisingTheHill/status/1684263257530408960
Wed Jul 26 18:02:15 +0000 2023;1684262872191205404;"Look at the physiognomy of David Grusch's fat head.   This is a man who was designed by nature to take orders, he knows nothing other than taking orders, and that's all he will ever do.   This is not a whistleblower---other than blowing the whistle of his superiors after saluting…";10;66;58;606;en;1031747223569227776;1684262872191205404;DarrenJBeattie;https://twitter.com/DarrenJBeattie/status/1684262872191205404
Wed Jul 26 17:57:24 +0000 2023;1684261652986724361;"BREAKING: UFO whistleblower David Grusch testifies under oath that the U.S. government is in possession of non human bodies 😳‼️ https://t.co/VNBuUcLwLM";227;263;719;11710;en;1062107257167593479;1684261652986724361;Rap;https://twitter.com/Rap/status/1684261652986724361
Wed Jul 26 17:56:15 +0000 2023;1684261360761442304;"BREAKING: Former intelligence official turned whistleblower David Grusch testifies during a hearing of the House Oversight Committee that the U.S. Government has recovered "non-human biologics" from UFOs when asked if alien pilots were ever discovered.  Grusch claimed that his… https://t.co/q5rA5RjWt3";35;146;188;619;en;878284831;1684261360761442304;OccupyDemocrats;https://twitter.com/OccupyDemocrats/status/1684261360761442304
Wed Jul 26 17:51:36 +0000 2023;1684260192282906625;"Former US intelligence official David Grusch confirms US government is in possession of UFOs and non-human bodies 👽  Aliens confirmed! 2023 is wild https://t.co/5LYLk6s0q6";9;20;35;289;en;1116963904481980416;1684260192282906625;HazzadorGamin;https://twitter.com/HazzadorGamin/status/1684260192282906625
Wed Jul 26 17:46:36 +0000 2023;1684258935392305165;"David Grusch, an ex-USAF officer and UFO whistleblower, reported to Congress about the US recovering non-human UFO pilots https://t.co/9PrnYwWyzs";5;61;54;405;en;1512557049103757318;1684258935392305165;ukraine_map;https://twitter.com/ukraine_map/status/1684258935392305165
Wed Jul 26 17:46:26 +0000 2023;1684258891003985922;"Former US intelligence agent David Grusch has confirmed under oath that he has knowledge of people being hurt by UFOs.   “What I personally witnessed, myself and my wife, was very disturbing.”  #DavidGrusch #Grusch #UAP #UAPs #UFO #UFOX #UFOTwitter #UFOs #UFOHearing #UFOHearings… https://t.co/nmiYuw410A";9;12;47;218;en;1346239971758403587;1684258891003985922;LifeandFortune;https://twitter.com/LifeandFortune/status/1684258891003985922
Wed Jul 26 17:43:32 +0000 2023;1684258163779047425;"Here comes the 2023 moment. US Air Force officer and former intelligence official David Grusch testifies under oath that the US is in possession of UFOs and "non-human" bodies. https://t.co/8g7czuNWzL";33;16;57;348;en;140413183;1684258163779047425;alokebajpai;https://twitter.com/alokebajpai/status/1684258163779047425
Wed Jul 26 17:41:11 +0000 2023;1684257569533984779;"⚡️Rep. Robert Garcia (D-CA): “Do you believe that our government is in possession of UAPs?”  Former Air Force intelligence officer David Grusch: “Absolutely, based on interviewing over 40 witnesses over four years … I know the exact locations.”   https://t.co/HNEXLpYrCb";13;38;112;481;en;1392864463204782082;1684257569533984779;WarMonitors;https://twitter.com/WarMonitors/status/1684257569533984779
Wed Jul 26 17:40:15 +0000 2023;1684257335202414610;"“They do exist!”   Officer David Grush under oath says that the U.S. government is in possession of UFO’s and non-human bodies 👽🛸  https://t.co/3RgKoNQMCk";31;20;88;435;en;539335420;1684257335202414610;GeekVibesNation;https://twitter.com/GeekVibesNation/status/1684257335202414610
Wed Jul 26 17:38:27 +0000 2023;1684256882842533889;"It should come without surprise that David Grusch has admitted under oath that the US government is in the possession of UFOs and non-human bodies. Why? Because the trend of preparing the public for space &amp  stars programs has been ongoing for years now. https://t.co/P2AheBDtto";27;52;150;526;en;424083365;1684256882842533889;vtchakarova;https://twitter.com/vtchakarova/status/1684256882842533889
Wed Jul 26 17:37:01 +0000 2023;1684256520484298752;"Former US intelligence official David Grusch claims under oath that aliens exist and that the US government is in possession of UFOs and non-human bodies.  What they actually saw: https://t.co/W8PLUpwMEi";10;16;166;617;en;884061482257862658;1684256520484298752;antares_ojo_o;https://twitter.com/antares_ojo_o/status/1684256520484298752
Wed Jul 26 17:35:53 +0000 2023;1684256235175149568;"David Grusch says he has multiple colleagues who have been harmed by UAPS and from people within the government     "What I've personally witnessed ... is very disturbing" https://t.co/ImxzkiaA8S";74;24;324;3153;en;1115495508519182336;1684255816726253569;CultureCrave;https://twitter.com/CultureCrave/status/1684256235175149568
Wed Jul 26 17:34:13 +0000 2023;1684255816726253569;"Former US intelligence official David Grusch says under oath that the US government is in possession of UFOs and non-human bodies https://t.co/hZ2KgHaCMh";4852;1004;7779;48328;en;1115495508519182336;1684255816726253569;CultureCrave;https://twitter.com/CultureCrave/status/1684255816726253569
Wed Jul 26 17:29:24 +0000 2023;1684254607017377806;"Former US intelligence agent David Grusch has confirmed under oath that "Non-Human Biologics" has been found at UFO crash sites.  #DavidGrusch #Grusch #UAP #UAPs #UFO #UFOX #UFOTwitter #UFOs #UFOHearing #UFOHearings #UAPHearing #UAPHearings https://t.co/Qf7jYHH4Rx";10;8;37;151;en;1346239971758403587;1684254607017377806;LifeandFortune;https://twitter.com/LifeandFortune/status/1684254607017377806
Wed Jul 26 17:25:11 +0000 2023;1684253544780529665;"UFO hearings live: whistleblower David Grusch says ‘non-human biologics’ found at alleged crash sites  Full Article: https://t.co/s8FM05RRPf  #ufotwitter #uaphearings #ufox #ufo #uap  #ufos https://t.co/qHXWUb4Vv4";3;4;46;194;en;21799800;1684253544780529665;MikeColangelo;https://twitter.com/MikeColangelo/status/1684253544780529665
Wed Jul 26 17:24:20 +0000 2023;1684253330720137216;"Former US intelligence agent David Grusch has confirmed under oath that UFOs and the US government have physically injured multiple colleagues of his.  #DavidGrusch #Grusch #UAP #UAPs #UFO #UFOX #UFOTwitter #UFOs #UFOHearing #UFOHearings #UAPHearing #UAPHearings https://t.co/xBvdBy3eCV";15;15;89;332;en;1346239971758403587;1684253330720137216;LifeandFortune;https://twitter.com/LifeandFortune/status/1684253330720137216
Wed Jul 26 17:22:16 +0000 2023;1684252811981094933;"Former US intelligence official David Grusch claims under oath that aliens exist and that they are busy streaming dance the night by Dua Lipa   🔗 https://t.co/WlUAUtr1wf https://t.co/J7NkUYLZsD";2;5;25;169;en;1390616459945119746;1684252811981094933;levdua;https://twitter.com/levdua/status/1684252811981094933
Wed Jul 26 17:20:41 +0000 2023;1684252412565913601;"Former US intelligence agent David Grusch confirms under oath that the US government possesses UFO space crafts, and he knows their exact location.  #DavidGrusch #Grusch #UAP #UAPs #UFO #UFOX #UFOTwitter #UFOs #UFOHearing #UFOHearings #UAPHearing #UAPHearings https://t.co/NhOsJbQV5T";70;51;221;827;en;1346239971758403587;1684252412565913601;LifeandFortune;https://twitter.com/LifeandFortune/status/1684252412565913601
Wed Jul 26 17:16:30 +0000 2023;1684251357329653760;"David Grusch says he has multiple colleagues who have been harmed by UAPS and from people within the government   "What I've personally witnessed ... is very disturbing" https://t.co/z3V9BjzxxN";116;56;529;3559;en;1202350328760418304;1684248787722854400;latestinspace;https://twitter.com/latestinspace/status/1684251357329653760
Wed Jul 26 17:15:20 +0000 2023;1684251065305137164;"Former US Intelligence Agent David Grusch says the government is in possession of UFOs and non human biologics.   They are here 👽 @MacrodosingPod    https://t.co/TQ49rWbxQv";145;146;359;3784;en;22637974;1684251065305137164;barstoolsports;https://twitter.com/barstoolsports/status/1684251065305137164
Wed Jul 26 17:14:11 +0000 2023;1684250777915904000;"UFO whistleblower David Grusch confirms under oath that the u.s government has non human bodies (Aliens) &amp  ufos in their possession 😳😳😳 https://t.co/OW29u1YtEm";1755;741;3896;19232;en;918207822;1684250777915904000;shannonsharpeee;https://twitter.com/shannonsharpeee/status/1684250777915904000
Wed Jul 26 17:13:13 +0000 2023;1684250533228584961;"US Navy Commander Officer David Grush declares under oath for the first time that the US government is in possession of UFOs and non-human bodies.🤯👽🛸 https://t.co/IHypHUhcx3";9;11;98;236;en;1375125107568353282;1684250533228584961;raphousetv7;https://twitter.com/raphousetv7/status/1684250533228584961
Wed Jul 26 17:10:32 +0000 2023;1684249856863346689;"David Grusch claims the US government has biological material recovered from craft of non-human origin.  Nothing like this has happened before, call it a distraction, but it will likely become much much more than that.  UFOs will be the next big thing.  https://t.co/zBcvcqW7sm";6;45;42;150;en;1550207950026833921;1684249856863346689;wolsned;https://twitter.com/wolsned/status/1684249856863346689
Wed Jul 26 17:09:52 +0000 2023;1684249691616337921;"BREAKING: During a house committee meeting on UFO's, Officer David Grush displays photos of a non-human body the US government discovered in a UFO they've had in their possession for over 80 years. https://t.co/0qpCzufGlp";53;158;301;1086;en;1575526288827482112;1684249691616337921;PaulLeeDicks;https://twitter.com/PaulLeeDicks/status/1684249691616337921
Wed Jul 26 17:07:10 +0000 2023;1684249010825986057;"Former US Intelligence Agent David Grusch confirms under oath that ALIENS exist. 🤯 https://t.co/DhHEsdhyuP";114;48;103;1139;en;1451317657765089285;1684249010825986057;thepophive;https://twitter.com/thepophive/status/1684249010825986057
Wed Jul 26 17:06:17 +0000 2023;1684248787722854400;"Former US intelligence official David Grusch says under oath that the US government is in possession of UFOs and non-human bodies https://t.co/tYJA1rNr6Z";5790;1789;14743;73160;en;1202350328760418304;1684248787722854400;latestinspace;https://twitter.com/latestinspace/status/1684248787722854400
Wed Jul 26 17:03:55 +0000 2023;1684248192873791489;"Former US intelligence official David Grusch claims under oath that aliens exist and that the US government is in possession of UFOs and non-human bodies. https://t.co/1LeLGjmpDm";3808;700;2511;31561;en;1359293410847383558;1684248192873791489;ThePopTingz;https://twitter.com/ThePopTingz/status/1684248192873791489
Wed Jul 26 17:03:42 +0000 2023;1684248139681636353;"Former US intelligence official David Grush alleges that the government is in possession of non-human bodies, UFOs: https://t.co/zucNcCrnV3";1157;307;1167;3902;en;286998245;1684248139681636353;Phil_Lewis_;https://twitter.com/Phil_Lewis_/status/1684248139681636353
Wed Jul 26 17:02:39 +0000 2023;1684247875276922880;"Former US Intelligence Agent David Grusch says under oath that the US government is in possession of UFOs and non-human biologics. https://t.co/923QpQK1o7";11382;1434;9550;84130;en;4429003533;1684247875276922880;PopCrave;https://twitter.com/PopCrave/status/1684247875276922880
Wed Jul 26 17:01:19 +0000 2023;1684247539334119426;".@RepNancyMace asks about extraterrestrials: "If you believe we have crashed craft...do we have the bodies of the pilots...?"  David Grusch: "As I've stated...biologics came with some of these recoveries."  Mace: "Were they Human or non-human?"  Grusch: "Non-human." https://t.co/TJVbIRp4jw";323;197;655;1943;en;15675138;1684247539334119426;cspan;https://twitter.com/cspan/status/1684247539334119426
Wed Jul 26 16:55:00 +0000 2023;1684245947054968832;"*BREAKING*  Whistleblower David Grusch tells Congress under oath that non-human bodies have been recovered from crashed UFOs. https://t.co/26UifllVlZ";7;16;22;114;en;334920737;1684245947054968832;Outkick;https://twitter.com/Outkick/status/1684245947054968832
Wed Jul 26 16:54:59 +0000 2023;1684245943200407552;"🚨 | The US government is reportedly in possession of found UFOs and non-human bodies, says former US intelligence official David Grusch. https://t.co/mCnn9sSnTA";2;8;10;125;en;1658014402581520385;1684245943200407552;ThePopFlop;https://twitter.com/ThePopFlop/status/1684245943200407552
Wed Jul 26 16:53:10 +0000 2023;1684245488428625920;"BREAKING: UFO Whistleblower says US Recovered Non-Human Biological Pilot   During a sworn testimony, ex-U.S. Intelligence operative, David Grusch, affirms that the United States obtained extraterrestrial biological entities from the wreckage of unidentified flying objects (UFOs). https://t.co/ZzdNXJSgrA";17;60;56;196;en;1291128494;1684245488428625920;ShaykhSulaiman;https://twitter.com/ShaykhSulaiman/status/1684245488428625920
Wed Jul 26 16:53:07 +0000 2023;1684245472683122688;"What an excellent job by all involved, Ryan @uncertainvector, David Grusch and Cmdr Fravor just kicked that door open a little bit more. I really hope the general public (non ufo peeps) were watching and will now start to take this subject seriously.  #UFOTwitter https://t.co/ySbByX8LZg";1;16;50;249;en;1015559513158635520;1684245472683122688;SteUFOnotCGULLS;https://twitter.com/SteUFOnotCGULLS/status/1684245472683122688
Wed Jul 26 16:52:17 +0000 2023;1684245264335351810;"Whistleblower David Grusch tells Congress that the US government has been aware of "non-human" intelligence since the 1930s https://t.co/F1OxH8B0PZ";19;74;108;439;en;886398296146706432;1684245264335351810;davenewworld_2;https://twitter.com/davenewworld_2/status/1684245264335351810
Wed Jul 26 16:51:47 +0000 2023;1684245137105510400;"Former US intelligence official David Grusch claims under oath that aliens exist and that the US government is in possession of UFOs and non-human bodies. https://t.co/oZ6J66dy4F";21685;2180;15467;133999;en;1138458175663988738;1684245137105510400;PopBase;https://twitter.com/PopBase/status/1684245137105510400
Wed Jul 26 16:51:16 +0000 2023;1684245006683365376;"Get David Grusch on 60 Minutes as soon as possible.";13;61;104;1249;en;4874646887;1684245006683365376;tinyklaus;https://twitter.com/tinyklaus/status/1684245006683365376
Wed Jul 26 16:47:10 +0000 2023;1684243977493520384;"Officer David Grusch declares under oath that aliens exist  https://t.co/DADuE3O3YQ";192;64;413;2591;en;932786452739407872;1684243977493520384;screentime;https://twitter.com/screentime/status/1684243977493520384
Wed Jul 26 16:44:39 +0000 2023;1684243343503503364;"🚨🇺🇸🛸 #UFO hearing live updates: "The exact locations of UAPs the U.S Government is in Possession of were provided to the Inspector General." - Fmr. Intelligence Officer David Grusch: https://t.co/hIXYmxIteE";6;7;24;130;en;754718787237281792;1684243343503503364;Terror_Alarm;https://twitter.com/Terror_Alarm/status/1684243343503503364
Wed Jul 26 16:43:39 +0000 2023;1684243094017912839;"🚨#BREAKING: Former U.S Intelligence agent David Grusch confirms under oath that the U.S recovered non-human biological pilots from crashed crafts (UFO’s)  Real?  Or Project Blue Beam?   https://t.co/Qk6U80SF5m";34;134;173;969;en;1604139215406727170;1684243094017912839;CensoredMen;https://twitter.com/CensoredMen/status/1684243094017912839
Wed Jul 26 16:40:49 +0000 2023;1684242378171752449;"Brace yourself. Media coverage is coming:  The Guardian - whistleblower David Grusch says ‘non-human biologics’ found at alleged crash sites  #ufotwitter #ufoX #disclosure #uaphearings #UFOHearings  https://t.co/PArjg8h3jj";6;12;50;192;en;1548642307448217603;1684242378171752449;uap_news;https://twitter.com/uap_news/status/1684242378171752449
Wed Jul 26 16:36:27 +0000 2023;1684241279599751170;"Former U.S. intelligence official David Grusch said ‘non-human’ remains have been recovered during a line of questioning from Rep. Nancy Mace at the House hearing on UFOs 😳 https://t.co/kJSLuOOgLv";318;102;597;1988;en;701725963;1684241279599751170;nowthisnews;https://twitter.com/nowthisnews/status/1684241279599751170
Wed Jul 26 16:35:29 +0000 2023;1684241036388847617;"WATCH: Pentagon whistleblower David Grusch says US government has "non-human" biological material recovered from crashed UFOs   https://t.co/rHdFqQEtcU";353;163;533;2308;en;375721095;1684241036388847617;Breaking911;https://twitter.com/Breaking911/status/1684241036388847617
Wed Jul 26 16:32:20 +0000 2023;1684240245846421513;"I thought the UAP hearing in Congress was very impressive. It put the whole issue of UAPs belonging to non-human intelligence on the Congressional radar, especially classified programs to study retrieved craft and non-human life forms. David Grusch was particularly impressive and…";2;19;93;429;en;20247015;1684240245846421513;MichaelSalla;https://twitter.com/MichaelSalla/status/1684240245846421513
Wed Jul 26 16:24:13 +0000 2023;1684238201714618368;"Former US Intelligence agent David Grusch, while testifying to Congress in the UFO hearings, has said that US officials recovered a non-human aircraft containing non-human biological remains.   Am I dreaming? https://t.co/iFG2lriMjv";123;74;226;812;en;150817706;1684238201714618368;Richard_AHolmes;https://twitter.com/Richard_AHolmes/status/1684238201714618368
Wed Jul 26 16:24:03 +0000 2023;1684238158655893523;"US Navy Commander David Grusch claims that aliens exist  https://t.co/7fnu7CHndV";534;234;806;7412;en;76766018;1684238158655893523;Dexerto;https://twitter.com/Dexerto/status/1684238158655893523
Wed Jul 26 16:21:18 +0000 2023;1684237468948746240;"Nancy Mace, "Do you believe our government has made contact with aliens?"  David Grusch, "I can't discuss that in a public setting."  @RepNancyMace "Do we have the bodies of aliens from crashed spaceships?"  David Grusch, "Yes."  😐 or should that be 👽 #UFOHearings https://t.co/ZeORGUM5tB";40;63;113;311;en;199452338;1684237468948746240;implausibleblog;https://twitter.com/implausibleblog/status/1684237468948746240
Wed Jul 26 16:19:12 +0000 2023;1684236938943905792;"Former US Intelligence Agent David Grusch confirms under oath that ALIENS exist.   #DavidGrusch #Grusch #UAP #UAPs #UFO #UFOX #UFOTwitter #UFOs #UFOHearing #UFOHearings #UAPHearing #UAPHearings https://t.co/zAG1uD1Yu3";561;202;945;2911;en;1346239971758403587;1684236938943905792;LifeandFortune;https://twitter.com/LifeandFortune/status/1684236938943905792
Wed Jul 26 16:18:44 +0000 2023;1684236822740709379;"If you've worked with alleged UFO whistleblower David Grusch and can speak to his character (good or bad), text me at 202-510-1268 (Signal recommended). I will protect your anonymity";15;57;186;3734;en;1634248890;1684236822740709379;kenklippenstein;https://twitter.com/kenklippenstein/status/1684236822740709379
Wed Jul 26 16:18:35 +0000 2023;1684236783129706497;"Pentagon whistleblower David Grusch reiterated claims the U.S. government has recovered crashed crafts containing "non-human" biological material. Watch Live: https://t.co/2zA0QuuBZW #UFOHearing https://t.co/3IaTb4SMLj";27;9;125;390;en;1217198127591186437;1684236783129706497;NewsNation;https://twitter.com/NewsNation/status/1684236783129706497
Wed Jul 26 16:18:13 +0000 2023;1684236689437523970;"Congresswoman Luna just learned that we have international agreements and "classified treaties" between countries that cover UAP. Grusch calls for "more scholarship" into these since they include incidents described.  #ufo #uap #seti 9/10 https://t.co/rw3c8Hbd5R";2;2;24;302;en;49036519;1684236673293647872;davidshorter;https://twitter.com/davidshorter/status/1684236689437523970
Wed Jul 26 16:18:12 +0000 2023;1684236686715387905;"Congressman Burchett was just told by Grusch that engineers have been injured trying to "reverse engineer" UFO aircraft through means that are not understandable at this point. My father was doing this work in the 70s and 80s, and died of cancer. He had questions.  8/10 https://t.co/bfrOCg2QCZ";1;2;28;343;en;49036519;1684236673293647872;davidshorter;https://twitter.com/davidshorter/status/1684236686715387905
Wed Jul 26 16:18:11 +0000 2023;1684236683816865797;"‘I have suffered retaliation for my decision but I am hopeful that my actions will ultimately lead to a positive outcome of increased transparency’ — Watch former U.S. intelligence official David Grusch’s full opening statement at Wednesday’s House hearing on UFOs https://t.co/8kRhDSIvGN";4;3;47;137;en;701725963;1684236683816865797;nowthisnews;https://twitter.com/nowthisnews/status/1684236683816865797
Wed Jul 26 16:15:41 +0000 2023;1684236054302437376;"“Whistle blower” former intelligence officer David Grusch says he provided the names and locations of UFO crash retrieval programs to the Intelligence Committees and to the ICIG.   https://t.co/JxrcMl7W0r";8;12;51;190;en;101584084;1684236054302437376;BrianRoemmele;https://twitter.com/BrianRoemmele/status/1684236054302437376
Wed Jul 26 16:14:28 +0000 2023;1684235749556645888;"Congress is going into the SCIF with David Grusch 👏  UAP Hearing Live: https://t.co/LgZXKvKvjV  #ufotwitter #uaptwitter #ufos #ufo #ufox #uap https://t.co/nPn0X1tQNL";24;48;231;1131;en;21799800;1684235749556645888;MikeColangelo;https://twitter.com/MikeColangelo/status/1684235749556645888
Wed Jul 26 16:11:41 +0000 2023;1684235047094857728;"Former US Intelligence agent David Grusch, while testifying to Congress in the UFO hearings.  “Disturbing”   https://t.co/GOXiv11Suo";4;22;31;234;en;101584084;1684235047094857728;BrianRoemmele;https://twitter.com/BrianRoemmele/status/1684235047094857728
Wed Jul 26 16:10:32 +0000 2023;1684234757876457472;"Fmr. Intelligence Officer David Grusch Says He Personally Witnessed 'Very Disturbing' Injuries to His Colleagues by UAP's  "I know of multiple colleagues of mine that got physically injured...The activity that I personally witnessed...was very disturbing" https://t.co/6f3zR5Sfou";12;57;74;236;en;69156861;1684234757876457472;TheChiefNerd;https://twitter.com/TheChiefNerd/status/1684234757876457472
Wed Jul 26 16:10:31 +0000 2023;1684234752360951814;"Officer David Grush declares under oath for the first time that the US government is in possession of UFOs and non-human bodies. https://t.co/ltLk6caSQo";2387;1274;4927;24041;en;1029475507430146048;1684234752360951814;YourAnonOne;https://twitter.com/YourAnonOne/status/1684234752360951814
Wed Jul 26 16:09:20 +0000 2023;1684234456872128514;"Grusch has stated that he will provide a specific list of hostile and cooperative witnesses who are part of programs involved in reverse engineering non human intelligences. This is disclosure. #uaphearings #uaptwitter #DavidGrusch https://t.co/gJTfvo5fmr";2;9;53;288;en;993076501833814016;1684234456872128514;EireScientist;https://twitter.com/EireScientist/status/1684234456872128514
Wed Jul 26 16:09:19 +0000 2023;1684234451335905281;"Former US Intelligence agent David Grusch confirms under oath that ALIENS exist https://t.co/iQgnCLogjX";751;349;1148;9172;en;807355480188141568;1684234451335905281;DramaAlert;https://twitter.com/DramaAlert/status/1684234451335905281
Wed Jul 26 16:08:04 +0000 2023;1684234136486043648;"🚨 When questioned by Congresswomen @RepNancyMace if we "have the bodies of the pilots who piloted this craft", UFO Whistleblower David Grusch responds "non-human biologics came with some of these recoveries, yep." 🤯 https://t.co/s3vumlr8MK";83;49;137;563;en;1004935247350280192;1684234136486043648;phi_ci;https://twitter.com/phi_ci/status/1684234136486043648
Wed Jul 26 16:07:55 +0000 2023;1684234097390940165;"Rep. @AOC (D-NY): “If you were me, where would you look [for answers about UAPs]?”  Fmr. Air Force officer David Grusch: “I’d be happy to give you that in a closed environment.”  Fmr. Navy officer David Fravor: “If you know where to look and who to talk to … then you have them.” https://t.co/0VlrudmOkj";13;10;53;164;en;1087380412089987077;1684234097390940165;therecount;https://twitter.com/therecount/status/1684234097390940165
Wed Jul 26 16:07:35 +0000 2023;1684234015337766912;"David Grusch tells Rep. Burchett the U.S. Government has known about non-human intelligence in relation to UFOs since the 1930s.  Grusch says he provided the names and locations of UFO crash retrieval programs to the Intelligence Committees and to the ICIG.  #ufotwitter #ufo #uap https://t.co/LEDDddEuJC";120;143;1182;4419;en;1408270506894188545;1684234015337766912;UAPJames;https://twitter.com/UAPJames/status/1684234015337766912
Wed Jul 26 16:07:27 +0000 2023;1684233980776685570;"#UFOx  #UFOtwitter  #NHI   David Grusch  on crash retrievals    " Biologics  came with some of these recoveries Non-Human" https://t.co/SqQcL35u4y";29;20;88;439;en;1264642161104039938;1684233980776685570;wow36932525;https://twitter.com/wow36932525/status/1684233980776685570
Wed Jul 26 16:07:05 +0000 2023;1684233888871362560;"David Grusch says under oath that there are off-world Non-Human Bodies held by the government.   https://t.co/xsrJ6Zrnjy";225;272;583;2240;en;101584084;1684233888871362560;BrianRoemmele;https://twitter.com/BrianRoemmele/status/1684233888871362560
Wed Jul 26 16:04:43 +0000 2023;1684233292898336768;"I AM SO FUCKING HAPPY TODAY !!!! YES!!!!   David Grusch, David Fravor, Ryan Graves!!! 👍👍👍👍👍👍👍👍";2;38;37;642;en;1519046686957617154;1684233292898336768;Renate_FE;https://twitter.com/Renate_FE/status/1684233292898336768
Wed Jul 26 16:01:40 +0000 2023;1684232526825496578;"David Grusch says under oath that there are Non-Human BODIES. 👽😳   UAP Hearing Live: https://t.co/LgZXKvKvjV  #ufotwitter #ufox #ufo #uap #ufos #uaptwitter https://t.co/2hmYeLGopq";372;263;1179;3904;en;21799800;1684232526825496578;MikeColangelo;https://twitter.com/MikeColangelo/status/1684232526825496578
Wed Jul 26 16:01:23 +0000 2023;1684232456440782851;"David Grusch just said that the US government has UFOs and non-human bodies.";65;181;519;4434;en;1029475507430146048;1684232456440782851;YourAnonOne;https://twitter.com/YourAnonOne/status/1684232456440782851
Wed Jul 26 16:00:09 +0000 2023;1684232144673972226;"David Grusch just said that “NON-HUMAN BIOLOGICS” we’re discovered with UAP craft crash debris. Everyone in the room is looking at each other wide-eyed.";17;51;98;508;en;1597569780088807424;1684232144673972226;Maddie_Rowley_;https://twitter.com/Maddie_Rowley_/status/1684232144673972226
Wed Jul 26 15:58:49 +0000 2023;1684231811038162945;"“Biologics” reported with UAP crash sites, says David Grusch, referencing his @NewsNation interview.   Grusch answers YES, to @RepNancyMace’s question about whether there were non-human bodies/pilots along with the alleged crashed aircraft Grusch claims the government has https://t.co/8X5H4lVuRR";7;12;57;208;en;188153881;1684231811038162945;JoeKhalilTV;https://twitter.com/JoeKhalilTV/status/1684231811038162945
Wed Jul 26 15:58:09 +0000 2023;1684231640506150915;"Ms. Mace !!!!!!!!  The BODY QUESTION IS ON RECORD!  Do we have NON HUMAN BODIES?  David Grusch FOR THE RECORD UNDER OATH:  YES !!! Biological NON HUMAN BODIES!!  🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥  #ufotwitter";7;21;60;356;en;2219467380;1684231640506150915;ElectroDeeJ;https://twitter.com/ElectroDeeJ/status/1684231640506150915
